# ###########
# [default parameters]
#   OrderedDict([('NL', '10'), ('NR', '10'), ('GNL', '1e-4'), ('GNR', '1e-4'), ('GS', '1.'), ('wL', '5.'), ('wR', '3.'), ('lambdaL', '0.05'), ('lambdaR', '0.05'), ('QL', '1e5'), ('QR', '1e5'), ('TOscL', '5.'), ('TOscR', '5.'), ('TelL', '0.'), ('TelR', '0.'), ('muL', '-1e3'), ('muR', '-1e3'), ('ham', 'chargevib')])
# [assignments]
#   OrderedDict([('eLu', 'x'), ('eLd', 'x'), ('eRu', 'x'), ('eRd', 'x')])
# [variables]
#   ['x']
# [columns]
#   ['x', 'IL', 'IR', 'IphL', 'IphR', 'nOscL', 'nOscR', 'nElL', 'nElR', 'dotEOscL', 'dotEOscR', 'dotEelL', 'dotEelR', 'eta', 'commL', 'commR']
# ###########
# 
7.069600e-01 2.523510e-05 2.523510e-05 -2.582681e-07 2.232392e-07 5.762358e-01 1.198369e+00 2.523510e-01 2.523510e-01 -1.330156e-06 6.704872e-07 3.180842e-07 3.415850e-07 3.964009e-05 9.992477e-01 9.790850e-01
7.070400e-01 2.525020e-05 2.525020e-05 -2.813537e-07 2.509031e-07 5.757447e-01 1.199171e+00 2.525020e-01 2.525020e-01 -1.453288e-06 7.429374e-07 3.434311e-07 3.669193e-07 4.348926e-05 9.992501e-01 9.790822e-01
7.071200e-01 2.526862e-05 2.526862e-05 -3.133756e-07 2.914834e-07 5.750676e-01 1.200342e+00 2.526862e-01 2.526862e-01 -1.623008e-06 8.525764e-07 3.734758e-07 3.969556e-07 4.898534e-05 9.992532e-01 9.790438e-01
7.072000e-01 2.529123e-05 2.529123e-05 -3.441025e-07 3.276188e-07 5.744054e-01 1.201376e+00 2.529123e-01 2.529123e-01 -1.788843e-06 9.465099e-07 4.094375e-07 4.328956e-07 5.407710e-05 9.992551e-01 9.790357e-01
7.072800e-01 2.531921e-05 2.531921e-05 -3.888504e-07 3.843237e-07 5.734499e-01 1.203000e+00 2.531921e-01 2.531921e-01 -2.028321e-06 1.098905e-06 4.529862e-07 4.764296e-07 6.175600e-05 9.992593e-01 9.789785e-01
7.073600e-01 2.535432e-05 2.535432e-05 -4.229427e-07 4.199003e-07 5.726863e-01 1.204014e+00 2.535432e-01 2.535432e-01 -2.219583e-06 1.182997e-06 5.065953e-07 5.299900e-07 6.710060e-05 9.992616e-01 9.790437e-01
7.074400e-01 2.539875e-05 2.539875e-05 -4.951009e-07 5.148456e-07 5.711343e-01 1.206711e+00 2.539875e-01 2.539875e-01 -2.608402e-06 1.438232e-06 5.733954e-07 5.967750e-07 7.966208e-05 9.992672e-01 9.789297e-01
7.075200e-01 2.545629e-05 2.545629e-05 -5.724330e-07 6.133732e-07 5.694347e-01 1.209481e+00 2.545629e-01 2.545629e-01 -3.034105e-06 1.693339e-06 6.587129e-07 6.820535e-07 9.285414e-05 9.992727e-01 9.788766e-01
7.076000e-01 2.553248e-05 2.553248e-05 -6.713514e-07 7.417645e-07 5.672352e-01 1.213033e+00 2.553248e-01 2.553248e-01 -3.584993e-06 2.020934e-06 7.703847e-07 7.936743e-07 1.097803e-04 9.992794e-01 9.788040e-01
7.076800e-01 2.563635e-05 2.563635e-05 -8.058124e-07 9.222287e-07 5.642124e-01 1.217999e+00 2.563635e-01 2.563635e-01 -4.342030e-06 2.476457e-06 9.211722e-07 9.444009e-07 1.329847e-04 9.992885e-01 9.787256e-01
7.077600e-01 2.578365e-05 2.578365e-05 -9.863854e-07 1.171957e-06 5.600681e-01 1.224649e+00 2.578365e-01 2.578365e-01 -5.379637e-06 3.089866e-06 1.133316e-06 1.156455e-06 1.642417e-04 9.992986e-01 9.785890e-01
7.078400e-01 2.600288e-05 2.600288e-05 -1.253890e-06 1.561553e-06 5.538109e-01 1.234870e+00 2.600288e-01 2.600288e-01 -6.946085e-06 4.028843e-06 1.447108e-06 1.470134e-06 2.110329e-04 9.993130e-01 9.784143e-01
7.079200e-01 2.635114e-05 2.635114e-05 -1.653418e-06 2.178634e-06 5.441433e-01 1.250432e+00 2.635114e-01 2.635114e-01 -9.366152e-06 5.456896e-06 1.943207e-06 1.966049e-06 2.812601e-04 9.993339e-01 9.781622e-01
7.080000e-01 2.694811e-05 2.694811e-05 -2.303947e-06 3.262506e-06 5.277651e-01 1.276650e+00 2.694811e-01 2.694811e-01 -1.346534e-05 7.861357e-06 2.790725e-06 2.813256e-06 3.956993e-04 9.993644e-01 9.777509e-01
7.080800e-01 2.802446e-05 2.802446e-05 -3.531284e-06 5.399693e-06 4.966020e-01 1.328201e+00 2.802446e-01 2.802446e-01 -2.126399e-05 1.261066e-05 4.315614e-06 4.337721e-06 6.043766e-04 9.994158e-01 9.767460e-01
7.081600e-01 2.970615e-05 2.970615e-05 -5.619325e-06 8.105739e-06 4.500085e-01 1.403373e+00 2.970615e-01 2.970615e-01 -3.292263e-05 1.951018e-05 6.695626e-06 6.716827e-06 8.825245e-04 9.994818e-01 9.755164e-01
7.082400e-01 3.068087e-05 3.068087e-05 -7.903369e-06 8.100548e-06 4.217152e-01 1.450110e+00 3.068087e-01 3.068087e-01 -4.000509e-05 2.383208e-05 8.076267e-06 8.096737e-06 1.040342e-03 9.995413e-01 9.744578e-01
7.083200e-01 3.039364e-05 3.039364e-05 -7.749166e-06 7.120975e-06 4.307597e-01 1.434127e+00 3.039364e-01 3.039364e-01 -3.774681e-05 2.237975e-05 7.673573e-06 7.693493e-06 9.891307e-04 9.995611e-01 9.745840e-01
7.084000e-01 3.018143e-05 3.018143e-05 -7.310515e-06 7.211562e-06 4.358052e-01 1.426390e+00 3.018143e-01 3.018143e-01 -3.648880e-05 2.171551e-05 7.377069e-06 7.396220e-06 9.642404e-04 9.995846e-01 9.742896e-01
7.084800e-01 3.041193e-05 3.041193e-05 -7.444242e-06 7.787610e-06 4.297163e-01 1.435585e+00 3.041193e-01 3.041193e-01 -3.801506e-05 2.258529e-05 7.706030e-06 7.723731e-06 9.963252e-04 9.996116e-01 9.739017e-01
7.085600e-01 3.067092e-05 3.067092e-05 -7.955313e-06 7.964859e-06 4.220834e-01 1.447722e+00 3.067092e-01 3.067092e-01 -3.992677e-05 2.376002e-05 8.075210e-06 8.091544e-06 1.038227e-03 9.996347e-01 9.731469e-01
7.086400e-01 3.040637e-05 3.040637e-05 -7.823402e-06 7.287283e-06 4.289590e-01 1.436505e+00 3.040637e-01 3.040637e-01 -3.820970e-05 2.278413e-05 7.704857e-06 7.720714e-06 1.002978e-03 9.996477e-01 9.728392e-01
7.087200e-01 2.995987e-05 2.995987e-05 -7.095591e-06 6.569950e-06 4.430501e-01 1.411946e+00 2.995987e-01 2.995987e-01 -3.468629e-05 2.051565e-05 7.077553e-06 7.093082e-06 9.212646e-04 9.996442e-01 9.733709e-01
7.088000e-01 2.969566e-05 2.969566e-05 -6.641505e-06 6.350758e-06 4.503878e-01 1.399689e+00 2.969566e-01 2.969566e-01 -3.285196e-05 1.942126e-05 6.707859e-06 6.722838e-06 8.801490e-04 9.996455e-01 9.732904e-01
7.088800e-01 2.960355e-05 2.960355e-05 -6.149051e-06 5.636461e-06 4.601035e-01 1.376281e+00 2.960355e-01 2.960355e-01 -3.042138e-05 1.724568e-05 6.581035e-06 6.594664e-06 8.050902e-04 9.996343e-01 9.739185e-01
7.089600e-01 2.932916e-05 2.932916e-05 -6.167604e-06 5.702729e-06 4.610566e-01 1.380874e+00 2.932916e-01 2.932916e-01 -3.018333e-05 1.777489e-05 6.197272e-06 6.211168e-06 8.175858e-04 9.996363e-01 9.728609e-01
7.090400e-01 2.894644e-05 2.894644e-05 -5.685573e-06 5.199127e-06 4.710429e-01 1.364967e+00 2.894644e-01 2.894644e-01 -2.768582e-05 1.635078e-05 5.660455e-06 5.674593e-06 7.606566e-04 9.996309e-01 9.727937e-01
7.091200e-01 2.861357e-05 2.861357e-05 -5.183752e-06 4.791411e-06 4.803673e-01 1.349550e+00 2.861357e-01 2.861357e-01 -2.535292e-05 1.495049e-05 5.194081e-06 5.208352e-06 7.042709e-04 9.996194e-01 9.729111e-01
7.092000e-01 2.837733e-05 2.837733e-05 -4.873188e-06 4.575760e-06 4.860874e-01 1.340651e+00 2.837733e-01 2.837733e-01 -2.392254e-05 1.417982e-05 4.864227e-06 4.878498e-06 6.713520e-04 9.996175e-01 9.726353e-01
7.092800e-01 2.816070e-05 2.816070e-05 -4.459953e-06 4.048983e-06 4.945821e-01 1.324267e+00 2.816070e-01 2.816070e-01 -2.179612e-05 1.265801e-05 4.562006e-06 4.576110e-06 6.117413e-04 9.995993e-01 9.730673e-01
7.093600e-01 2.788370e-05 2.788370e-05 -4.172945e-06 3.792948e-06 5.005328e-01 1.316015e+00 2.788370e-01 2.788370e-01 -2.030690e-05 1.194282e-05 4.174748e-06 4.189331e-06 5.782898e-04 9.995893e-01 9.728176e-01
7.094400e-01 2.760942e-05 2.760942e-05 -3.481684e-06 2.931156e-06 5.141314e-01 1.287902e+00 2.760942e-01 2.760942e-01 -1.690189e-05 9.304934e-06 3.791189e-06 3.805767e-06 4.745993e-04 9.995531e-01 9.738022e-01
7.095200e-01 2.738600e-05 2.738600e-05 -3.305368e-06 2.903788e-06 5.172928e-01 1.285707e+00 2.738600e-01 2.738600e-01 -1.610867e-05 9.134113e-06 3.479710e-06 3.494850e-06 4.608703e-04 9.995340e-01 9.735599e-01
7.096000e-01 2.719911e-05 2.719911e-05 -3.203933e-06 2.927885e-06 5.191970e-01 1.285225e+00 2.719911e-01 2.719911e-01 -1.563157e-05 9.176281e-06 3.219821e-06 3.235472e-06 4.560417e-04 9.995273e-01 9.727792e-01
7.096800e-01 2.700673e-05 2.700673e-05 -2.872026e-06 2.545618e-06 5.258631e-01 1.273396e+00 2.700673e-01 2.700673e-01 -1.396071e-05 8.040499e-06 2.952128e-06 2.968086e-06 4.073282e-04 9.994979e-01 9.734305e-01
7.097600e-01 2.681193e-05 2.681193e-05 -2.560833e-06 2.222146e-06 5.319899e-01 1.262581e+00 2.681193e-01 2.681193e-01 -1.242659e-05 7.048085e-06 2.681056e-06 2.697450e-06 3.631718e-04 9.994819e-01 9.736065e-01
7.098400e-01 2.664017e-05 2.664017e-05 -2.340035e-06 2.045468e-06 5.362010e-01 1.256187e+00 2.664017e-01 2.664017e-01 -1.137129e-05 6.469269e-06 2.442568e-06 2.459455e-06 3.348433e-04 9.994650e-01 9.736380e-01
7.099200e-01 2.648809e-05 2.648809e-05 -1.957790e-06 1.569949e-06 5.437037e-01 1.240953e+00 2.648809e-01 2.648809e-01 -9.491560e-06 5.010942e-06 2.231779e-06 2.248839e-06 2.737552e-04 9.994375e-01 9.744362e-01
7.100000e-01 2.635486e-05 2.635486e-05 -2.057211e-06 1.868433e-06 5.416531e-01 1.248879e+00 2.635486e-01 2.635486e-01 -1.000442e-05 5.890854e-06 2.047845e-06 2.065722e-06 3.015625e-04 9.994392e-01 9.729161e-01
7.100800e-01 2.621595e-05 2.621595e-05 -1.664513e-06 1.349407e-06 5.494432e-01 1.233382e+00 2.621595e-01 2.621595e-01 -8.051952e-06 4.322482e-06 1.855696e-06 1.873774e-06 2.360096e-04 9.994058e-01 9.745030e-01
7.101600e-01 2.609173e-05 2.609173e-05 -1.485170e-06 1.182133e-06 5.529181e-01 1.227321e+00 2.609173e-01 2.609173e-01 -7.181564e-06 3.794317e-06 1.684365e-06 1.702883e-06 2.103326e-04 9.993947e-01 9.743460e-01
7.102400e-01 2.597785e-05 2.597785e-05 -1.284266e-06 9.688407e-07 5.568222e-01 1.220025e+00 2.597785e-01 2.597785e-01 -6.202785e-06 3.128608e-06 1.527641e-06 1.546536e-06 1.796028e-04 9.993761e-01 9.744298e-01
7.103200e-01 2.588504e-05 2.588504e-05 -1.327718e-06 1.136354e-06 5.558880e-01 1.224784e+00 2.588504e-01 2.588504e-01 -6.436118e-06 3.615100e-06 1.400746e-06 1.420272e-06 1.941511e-04 9.993749e-01 9.739000e-01
7.104000e-01 2.579219e-05 2.579219e-05 -1.098766e-06 8.466446e-07 5.604147e-01 1.216233e+00 2.579219e-01 2.579219e-01 -5.302129e-06 2.734970e-06 1.273689e-06 1.293471e-06 1.558049e-04 9.993592e-01 9.749105e-01
7.104800e-01 2.569968e-05 2.569968e-05 -9.460708e-07 6.867825e-07 5.633954e-01 1.210991e+00 2.569968e-01 2.569968e-01 -4.554144e-06 2.239647e-06 1.147165e-06 1.167332e-06 1.321766e-04 9.993401e-01 9.751264e-01
7.105600e-01 2.562426e-05 2.562426e-05 -9.580713e-07 7.860830e-07 5.630890e-01 1.213393e+00 2.562426e-01 2.562426e-01 -4.630835e-06 2.520504e-06 1.044821e-06 1.065509e-06 1.395423e-04 9.993410e-01 9.745365e-01
7.106400e-01 2.555124e-05 2.555124e-05 -8.408556e-07 6.655881e-07 5.653739e-01 1.209886e+00 2.555124e-01 2.555124e-01 -4.057869e-06 2.145226e-06 9.458161e-07 9.668264e-07 1.213854e-04 9.993292e-01 9.750818e-01
7.107200e-01 2.548148e-05 2.548148e-05 -7.689593e-07 6.157633e-07 5.667642e-01 1.208313e+00 2.548148e-01 2.548148e-01 -3.708930e-06 1.984670e-06 8.514421e-07 8.728178e-07 1.117204e-04 9.993200e-01 9.752560e-01
7.108000e-01 2.541578e-05 2.541578e-05 -7.000548e-07 5.670938e-07 5.680963e-01 1.206989e+00 2.541578e-01 2.541578e-01 -3.375134e-06 1.827835e-06 7.627893e-07 7.845093e-07 1.023571e-04 9.993149e-01 9.756003e-01
7.108800e-01 2.535160e-05 2.535160e-05 -5.798272e-07 4.326710e-07 5.704437e-01 1.203269e+00 2.535160e-01 2.535160e-01 -2.786744e-06 1.412208e-06 6.762791e-07 6.982573e-07 8.281433e-05 9.993045e-01 9.763383e-01
7.109600e-01 2.529385e-05 2.529385e-05 -5.302166e-07 4.102560e-07 5.713797e-01 1.202698e+00 2.529385e-01 2.529385e-01 -2.552209e-06 1.332180e-06 5.988666e-07 6.211626e-07 7.678523e-05 9.993011e-01 9.766001e-01
7.110400e-01 2.524105e-05 2.524105e-05 -4.318277e-07 3.016381e-07 5.732879e-01 1.199643e+00 2.524105e-01 2.524105e-01 -2.073349e-06 9.940338e-07 5.284052e-07 5.509097e-07 6.076178e-05 9.992888e-01 9.771768e-01
7.111200e-01 2.519752e-05 2.519752e-05 -4.308283e-07 3.453546e-07 5.732631e-01 1.201057e+00 2.519752e-01 2.519752e-01 -2.079602e-06 1.114715e-06 4.710462e-07 4.938405e-07 6.338555e-05 9.992892e-01 9.772372e-01
7.112000e-01 2.515848e-05 2.515848e-05 -3.493308e-07 2.498877e-07 5.748484e-01 1.198402e+00 2.515848e-01 2.515848e-01 -1.681983e-06 8.190927e-07 4.199808e-07 4.429099e-07 4.970643e-05 9.992806e-01 9.777545e-01
7.112800e-01 2.512539e-05 2.512539e-05 -3.026627e-07 2.058097e-07 5.757457e-01 1.197327e+00 2.512539e-01 2.512539e-01 -1.456884e-06 6.791724e-07 3.773178e-07 4.003938e-07 4.250793e-05 9.992753e-01 9.781495e-01
7.113600e-01 2.509715e-05 2.509715e-05 -2.823872e-07 2.002577e-07 5.761227e-01 1.197235e+00 2.509715e-01 2.509715e-01 -1.362360e-06 6.561385e-07 3.414983e-07 3.647236e-07 4.021371e-05 9.992736e-01 9.782836e-01
7.114400e-01 2.507228e-05 2.507228e-05 -2.361574e-07 1.476268e-07 5.770201e-01 1.195710e+00 2.507228e-01 2.507228e-01 -1.136987e-06 4.928413e-07 3.104178e-07 3.337276e-07 3.250259e-05 9.992666e-01 9.785216e-01
7.115200e-01 2.505099e-05 2.505099e-05 -2.077844e-07 1.207454e-07 5.775670e-01 1.195021e+00 2.505099e-01 2.505099e-01 -9.998943e-07 4.077337e-07 2.843813e-07 3.077792e-07 2.809526e-05 9.992642e-01 9.787326e-01
7.116000e-01 2.503221e-05 2.503221e-05 -2.110277e-07 1.436885e-07 5.774848e-01 1.195712e+00 2.503221e-01 2.503221e-01 -1.020137e-06 4.728087e-07 2.619064e-07 2.854217e-07 2.982049e-05 9.992621e-01 9.787063e-01
7.116800e-01 2.501555e-05 2.501555e-05 -1.787767e-07 1.051267e-07 5.781133e-01 1.194626e+00 2.501555e-01 2.501555e-01 -8.622759e-07 3.539264e-07 2.423927e-07 2.659568e-07 2.430893e-05 9.992572e-01 9.788994e-01
7.117600e-01 2.500080e-05 2.500080e-05 -1.685897e-07 1.011899e-07 5.783045e-01 1.194516e+00 2.500080e-01 2.500080e-01 -8.142086e-07 3.394227e-07 2.255767e-07 2.492092e-07 2.307189e-05 9.992554e-01 9.789416e-01
7.118400e-01 2.498757e-05 2.498757e-05 -1.594419e-07 9.728396e-08 5.784760e-01 1.194449e+00 2.498757e-01 2.498757e-01 -7.709106e-07 3.254046e-07 2.109066e-07 2.345995e-07 2.193721e-05 9.992525e-01 9.790149e-01
7.119200e-01 2.497563e-05 2.497563e-05 -1.502759e-07 9.191430e-08 5.786505e-01 1.194293e+00 2.497563e-01 2.497563e-01 -7.271705e-07 3.073224e-07 1.980523e-07 2.217958e-07 2.071005e-05 9.992517e-01 9.790514e-01
7.120000e-01 2.496474e-05 2.496474e-05 -1.283040e-07 6.404518e-08 5.790809e-01 1.193514e+00 2.496474e-01 2.496474e-01 -6.191101e-07 2.219997e-07 1.866713e-07 2.104391e-07 1.684596e-05 9.992486e-01 9.791903e-01
7.120800e-01 2.495477e-05 2.495477e-05 -1.214246e-07 6.030467e-08 5.792111e-01 1.193388e+00 2.495477e-01 2.495477e-01 -5.862741e-07 2.092958e-07 1.765850e-07 2.003933e-07 1.594024e-05 9.992468e-01 9.792026e-01
7.121600e-01 2.494560e-05 2.494560e-05 -1.200471e-07 6.484436e-08 5.792324e-01 1.193554e+00 2.494560e-01 2.494560e-01 -5.807418e-07 2.216251e-07 1.676320e-07 1.914847e-07 1.608234e-05 9.992453e-01 9.792269e-01
7.122400e-01 2.493707e-05 2.493707e-05 -1.068957e-07 4.906024e-08 5.794895e-01 1.193083e+00 2.493707e-01 2.493707e-01 -5.161715e-07 1.731330e-07 1.595823e-07 1.834561e-07 1.382088e-05 9.992432e-01 9.792827e-01
7.123200e-01 2.492916e-05 2.492916e-05 -1.004792e-07 4.382813e-08 5.796128e-01 1.192967e+00 2.492916e-01 2.492916e-01 -4.851277e-07 1.564380e-07 1.523938e-07 1.762959e-07 1.286778e-05 9.992418e-01 9.793396e-01
7.124000e-01 2.492172e-05 2.492172e-05 -1.004790e-07 4.875306e-08 5.796087e-01 1.193087e+00 2.492172e-01 2.492172e-01 -4.860465e-07 1.703314e-07 1.458896e-07 1.698255e-07 1.316879e-05 9.992411e-01 9.793119e-01
7.124800e-01 2.491472e-05 2.491472e-05 -9.149227e-08 3.824175e-08 5.797841e-01 1.192786e+00 2.491472e-01 2.491472e-01 -4.419270e-07 1.380066e-07 1.399834e-07 1.639370e-07 1.163837e-05 9.992392e-01 9.793594e-01
7.125600e-01 2.490812e-05 2.490812e-05 -8.908819e-08 3.825882e-08 5.798290e-01 1.192791e+00 2.490812e-01 2.490812e-01 -4.306290e-07 1.373583e-07 1.346460e-07 1.586247e-07 1.140165e-05 9.992388e-01 9.793693e-01
7.126400e-01 2.490183e-05 2.490183e-05 -8.221650e-08 3.048933e-08 5.799628e-01 1.192571e+00 2.490183e-01 2.490183e-01 -3.969163e-07 1.134172e-07 1.297520e-07 1.537471e-07 1.024691e-05 9.992370e-01 9.794076e-01
7.127200e-01 2.489586e-05 2.489586e-05 -8.217210e-08 3.375835e-08 5.799612e-01 1.192653e+00 2.489586e-01 2.489586e-01 -3.972724e-07 1.226618e-07 1.252956e-07 1.493150e-07 1.044218e-05 9.992368e-01 9.793906e-01
7.128000e-01 2.489013e-05 2.489013e-05 -7.116283e-08 1.849627e-08 5.801781e-01 1.192214e+00 2.489013e-01 2.489013e-01 -3.427455e-07 7.635868e-08 1.211805e-07 1.452063e-07 8.419084e-06 9.992347e-01 9.794520e-01
7.128800e-01 2.488465e-05 2.488465e-05 -6.821532e-08 1.639259e-08 5.802349e-01 1.192164e+00 2.488465e-01 2.488465e-01 -3.284749e-07 6.958594e-08 1.174229e-07 1.414660e-07 7.998120e-06 9.992342e-01 9.794732e-01
7.129600e-01 2.487937e-05 2.487937e-05 -6.884145e-08 2.002347e-08 5.802205e-01 1.192254e+00 2.487937e-01 2.487937e-01 -3.320288e-07 8.006177e-08 1.139515e-07 1.380155e-07 8.281772e-06 9.992339e-01 9.794516e-01
7.130400e-01 2.487428e-05 2.487428e-05 -6.342147e-08 1.338636e-08 5.803267e-01 1.192068e+00 2.487428e-01 2.487428e-01 -3.053119e-07 5.976607e-08 1.107355e-07 1.348103e-07 7.338463e-06 9.992328e-01 9.794841e-01
7.131200e-01 2.486936e-05 2.486936e-05 -6.218070e-08 1.352626e-08 5.803499e-01 1.192071e+00 2.486936e-01 2.486936e-01 -2.994561e-07 5.983824e-08 1.077635e-07 1.318544e-07 7.223635e-06 9.992325e-01 9.794857e-01
7.132000e-01 2.486458e-05 2.486458e-05 -5.829468e-08 9.104100e-09 5.804257e-01 1.191940e+00 2.486458e-01 2.486458e-01 -2.803432e-07 4.625109e-08 1.049951e-07 1.290971e-07 6.567460e-06 9.992314e-01 9.795024e-01
7.132800e-01 2.485995e-05 2.485995e-05 -5.587285e-08 6.971395e-09 5.804727e-01 1.191876e+00 2.485995e-01 2.485995e-01 -2.685236e-07 3.956017e-08 1.024245e-07 1.265389e-07 6.196386e-06 9.992309e-01 9.795110e-01
7.133600e-01 2.485544e-05 2.485544e-05 -5.331656e-08 4.483489e-09 5.805225e-01 1.191801e+00 2.485544e-01 2.485544e-01 -2.560070e-07 3.182687e-08 1.000271e-07 1.241531e-07 5.790159e-06 9.992305e-01 9.795199e-01
7.134400e-01 2.485104e-05 2.485104e-05 -5.063897e-08 1.675402e-09 5.805747e-01 1.191714e+00 2.485104e-01 2.485104e-01 -2.428622e-07 2.315398e-08 9.778584e-08 1.219223e-07 5.352213e-06 9.992298e-01 9.795277e-01
7.135200e-01 2.484675e-05 2.484675e-05 -5.045565e-08 2.908444e-09 5.805774e-01 1.191753e+00 2.484675e-01 2.484675e-01 -2.421687e-07 2.662520e-08 9.569658e-08 1.198470e-07 5.409036e-06 9.992298e-01 9.795276e-01
7.136000e-01 2.484255e-05 2.484255e-05 -4.784504e-08 2.477294e-12 5.806285e-01 1.191669e+00 2.484255e-01 2.484255e-01 -2.293213e-07 1.769466e-08 9.373333e-08 1.178933e-07 4.971630e-06 9.992292e-01 9.795402e-01
7.136800e-01 2.483843e-05 2.483843e-05 -4.625644e-08 -1.292887e-09 5.806593e-01 1.191629e+00 2.483843e-01 2.483843e-01 -2.215679e-07 1.361224e-08 9.189260e-08 1.160631e-07 4.734199e-06 9.992289e-01 9.795451e-01
7.137600e-01 2.483439e-05 2.483439e-05 -4.371239e-08 -4.260803e-09 5.807091e-01 1.191538e+00 2.483439e-01 2.483439e-01 -2.090230e-07 4.525342e-09 9.015931e-08 1.143383e-07 4.299447e-06 9.992283e-01 9.795531e-01
7.138400e-01 2.483043e-05 2.483043e-05 -4.280866e-08 -4.574833e-09 5.807264e-01 1.191529e+00 2.483043e-01 2.483043e-01 -2.046666e-07 3.413918e-09 8.853146e-08 1.127212e-07 4.190030e-06 9.992281e-01 9.795557e-01
7.139200e-01 2.482654e-05 2.482654e-05 -4.139034e-08 -5.815974e-09 5.807540e-01 1.191493e+00 2.482654e-01 2.482654e-01 -1.977254e-07 -4.676447e-10 8.699688e-08 1.111962e-07 3.972720e-06 9.992278e-01 9.795617e-01
7.140000e-01 2.482270e-05 2.482270e-05 -3.955379e-08 -7.816959e-09 5.807899e-01 1.191431e+00 2.482270e-01 2.482270e-01 -1.886824e-07 -6.618508e-09 8.554659e-08 1.097543e-07 3.667287e-06 9.992273e-01 9.795671e-01
7.140800e-01 2.481892e-05 2.481892e-05 -3.890595e-08 -7.899918e-09 5.808023e-01 1.191431e+00 2.481892e-01 2.481892e-01 -1.855732e-07 -7.004824e-09 8.418011e-08 1.083979e-07 3.597424e-06 9.992272e-01 9.795703e-01
7.141600e-01 2.481520e-05 2.481520e-05 -3.626017e-08 -1.136381e-08 5.808544e-01 1.191326e+00 2.481520e-01 2.481520e-01 -1.724653e-07 -1.752636e-08 8.288363e-08 1.071080e-07 3.121855e-06 9.992268e-01 9.795799e-01
7.142400e-01 2.481152e-05 2.481152e-05 -3.539566e-08 -1.191301e-08 5.808712e-01 1.191308e+00 2.481152e-01 2.481152e-01 -1.682556e-07 -1.929462e-08 8.165844e-08 1.058918e-07 3.001852e-06 9.992266e-01 9.795815e-01
7.143200e-01 2.480789e-05 2.480789e-05 -3.468192e-08 -1.225866e-08 5.808849e-01 1.191298e+00 2.480789e-01 2.480789e-01 -1.647924e-07 -2.044476e-08 8.049736e-08 1.047398e-07 2.909309e-06 9.992263e-01 9.795839e-01
7.144000e-01 2.480431e-05 2.480431e-05 -3.357506e-08 -1.330296e-08 5.809065e-01 1.191267e+00 2.480431e-01 2.480431e-01 -1.593567e-07 -2.368425e-08 7.939516e-08 1.036458e-07 2.734857e-06 9.992261e-01 9.795878e-01
7.144800e-01 2.480076e-05 2.480076e-05 -3.201179e-08 -1.514840e-08 5.809372e-01 1.191212e+00 2.480076e-01 2.480076e-01 -1.516326e-07 -2.932113e-08 7.834797e-08 1.026058e-07 2.465882e-06 9.992259e-01 9.795941e-01
7.145600e-01 2.479725e-05 2.479725e-05 -3.172670e-08 -1.490385e-08 5.809425e-01 1.191220e+00 2.479725e-01 2.479725e-01 -1.502937e-07 -2.868142e-08 7.735415e-08 1.016210e-07 2.452134e-06 9.992258e-01 9.795953e-01
7.146400e-01 2.479377e-05 2.479377e-05 -3.123449e-08 -1.503933e-08 5.809519e-01 1.191213e+00 2.479377e-01 2.479377e-01 -1.479139e-07 -2.917650e-08 7.640758e-08 1.006829e-07 2.394501e-06 9.992256e-01 9.795938e-01
7.147200e-01 2.479033e-05 2.479033e-05 -2.910144e-08 -1.794071e-08 5.809941e-01 1.191127e+00 2.479033e-01 2.479033e-01 -1.373250e-07 -3.796531e-08 7.550462e-08 9.978565e-08 2.004000e-06 9.992253e-01 9.796030e-01
7.148000e-01 2.478691e-05 2.478691e-05 -2.850754e-08 -1.831010e-08 5.810056e-01 1.191114e+00 2.478691e-01 2.478691e-01 -1.344272e-07 -3.915262e-08 7.464543e-08 9.893441e-08 1.921873e-06 9.992251e-01 9.796039e-01
7.148800e-01 2.478353e-05 2.478353e-05 -2.907420e-08 -1.677664e-08 5.809940e-01 1.191158e+00 2.478353e-01 2.478353e-01 -1.373281e-07 -3.462628e-08 7.382794e-08 9.812648e-08 2.071978e-06 9.992251e-01 9.795984e-01
7.149600e-01 2.478017e-05 2.478017e-05 -2.741467e-08 -1.897716e-08 5.810267e-01 1.191093e+00 2.478017e-01 2.478017e-01 -1.290941e-07 -4.129940e-08 7.304448e-08 9.734903e-08 1.771471e-06 9.992248e-01 9.796062e-01
7.150400e-01 2.477684e-05 2.477684e-05 -2.685131e-08 -1.937840e-08 5.810377e-01 1.191081e+00 2.477684e-01 2.477684e-01 -1.263374e-07 -4.257021e-08 7.229775e-08 9.660985e-08 1.690433e-06 9.992247e-01 9.796077e-01
7.151200e-01 2.477353e-05 2.477353e-05 -2.598937e-08 -2.030095e-08 5.810546e-01 1.191053e+00 2.477353e-01 2.477353e-01 -1.220844e-07 -4.540164e-08 7.158350e-08 9.590254e-08 1.547675e-06 9.992245e-01 9.796103e-01
7.152000e-01 2.477024e-05 2.477024e-05 -2.513182e-08 -2.123880e-08 5.810714e-01 1.191024e+00 2.477024e-01 2.477024e-01 -1.178503e-07 -4.827577e-08 7.090008e-08 9.522595e-08 1.404396e-06 9.992244e-01 9.796130e-01
