# ###########
# [default parameters]
#   OrderedDict([('NL', '10'), ('NR', '10'), ('GNL', '1e-4'), ('GNR', '1e-4'), ('GS', '1.'), ('wL', '5.'), ('wR', '3.'), ('lambdaL', '0.05'), ('lambdaR', '0.05'), ('QL', '1e5'), ('QR', '1e5'), ('TOscL', '5.'), ('TOscR', '5.'), ('TelL', '0.'), ('TelR', '0.'), ('muL', '-1e3'), ('muR', '-1e3'), ('ham', 'chargevib')])
# [assignments]
#   OrderedDict([('eLu', 'x'), ('eLd', 'x'), ('eRu', 'x'), ('eRd', 'x')])
# [variables]
#   ['x']
# [columns]
#   ['x', 'IL', 'IR', 'IphL', 'IphR', 'nOscL', 'nOscR', 'nElL', 'nElR', 'dotEOscL', 'dotEOscR', 'dotEelL', 'dotEelR', 'eta', 'commL', 'commR']
# ###########
# 
-7.008000e-01 2.525711e-05 2.525711e-05 4.139080e-08 6.676512e-08 5.823079e-01 1.193401e+00 2.525711e-01 2.525711e-01 1.880228e-07 1.690497e-07 -1.405353e-07 -2.165372e-07 -3.755983e-07 9.992146e-01 9.794288e-01
-7.008800e-01 2.525476e-05 2.525476e-05 4.215491e-08 6.593122e-08 5.823233e-01 1.193382e+00 2.525476e-01 2.525476e-01 1.918933e-07 1.666032e-07 -1.412458e-07 -2.172507e-07 -5.006997e-07 9.992146e-01 9.794359e-01
-7.009600e-01 2.525242e-05 2.525242e-05 4.408664e-08 6.316404e-08 5.823620e-01 1.193297e+00 2.525242e-01 2.525242e-01 2.016042e-07 1.583603e-07 -1.419791e-07 -2.179854e-07 -8.562331e-07 9.992143e-01 9.794410e-01
-7.010400e-01 2.525011e-05 2.525011e-05 4.321049e-08 6.509831e-08 5.823448e-01 1.193353e+00 2.525011e-01 2.525011e-01 1.972784e-07 1.642224e-07 -1.427450e-07 -2.187559e-07 -6.545715e-07 9.992145e-01 9.794336e-01
-7.011200e-01 2.524782e-05 2.524782e-05 4.390351e-08 6.443107e-08 5.823588e-01 1.193332e+00 2.524782e-01 2.524782e-01 2.008011e-07 1.622841e-07 -1.435358e-07 -2.195494e-07 -7.627799e-07 9.992144e-01 9.794338e-01
-7.012000e-01 2.524554e-05 2.524554e-05 4.563994e-08 6.204050e-08 5.823937e-01 1.193261e+00 2.524554e-01 2.524554e-01 2.095436e-07 1.551801e-07 -1.443543e-07 -2.203694e-07 -1.076696e-06 9.992143e-01 9.794400e-01
-7.012800e-01 2.524330e-05 2.524330e-05 4.518917e-08 6.331829e-08 5.823850e-01 1.193302e+00 2.524330e-01 2.524330e-01 2.073534e-07 1.590825e-07 -1.452083e-07 -2.212276e-07 -9.561122e-07 9.992143e-01 9.794387e-01
-7.013600e-01 2.524107e-05 2.524107e-05 4.600946e-08 6.249441e-08 5.824015e-01 1.193274e+00 2.524107e-01 2.524107e-01 2.115215e-07 1.566846e-07 -1.460923e-07 -2.221138e-07 -1.086264e-06 9.992141e-01 9.794371e-01
-7.014400e-01 2.523887e-05 2.523887e-05 4.767123e-08 6.028721e-08 5.824350e-01 1.193212e+00 2.523887e-01 2.523887e-01 2.199006e-07 1.501417e-07 -1.470095e-07 -2.230328e-07 -1.381974e-06 9.992139e-01 9.794461e-01
-7.015200e-01 2.523669e-05 2.523669e-05 4.953760e-08 5.776015e-08 5.824725e-01 1.193135e+00 2.523669e-01 2.523669e-01 2.293063e-07 1.426430e-07 -1.479624e-07 -2.239868e-07 -1.717009e-06 9.992137e-01 9.794510e-01
-7.016000e-01 2.523454e-05 2.523454e-05 4.757855e-08 6.163926e-08 5.824338e-01 1.193243e+00 2.523454e-01 2.523454e-01 2.195891e-07 1.543642e-07 -1.489618e-07 -2.249914e-07 -1.292373e-06 9.992140e-01 9.794326e-01
-7.016800e-01 2.523242e-05 2.523242e-05 5.018222e-08 5.792863e-08 5.824859e-01 1.193132e+00 2.523242e-01 2.523242e-01 2.326895e-07 1.433248e-07 -1.499922e-07 -2.260220e-07 -1.770830e-06 9.992136e-01 9.794425e-01
-7.017600e-01 2.523033e-05 2.523033e-05 5.126883e-08 5.677513e-08 5.825080e-01 1.193100e+00 2.523033e-01 2.523033e-01 2.382092e-07 1.399608e-07 -1.510690e-07 -2.271009e-07 -1.947030e-06 9.992135e-01 9.794471e-01
-7.018400e-01 2.522828e-05 2.522828e-05 5.148055e-08 5.710845e-08 5.825126e-01 1.193114e+00 2.522828e-01 2.522828e-01 2.393594e-07 1.410619e-07 -1.521931e-07 -2.282282e-07 -1.948161e-06 9.992136e-01 9.794488e-01
-7.019200e-01 2.522626e-05 2.522626e-05 5.328689e-08 5.480881e-08 5.825489e-01 1.193045e+00 2.522626e-01 2.522626e-01 2.484878e-07 1.342712e-07 -1.533615e-07 -2.293975e-07 -2.263843e-06 9.992133e-01 9.794534e-01
-7.020000e-01 2.522427e-05 2.522427e-05 5.440471e-08 5.368816e-08 5.825717e-01 1.193008e+00 2.522427e-01 2.522427e-01 2.541794e-07 1.310233e-07 -1.545825e-07 -2.306201e-07 -2.441223e-06 9.992132e-01 9.794528e-01
-7.020800e-01 2.522232e-05 2.522232e-05 5.696115e-08 5.019848e-08 5.826230e-01 1.192904e+00 2.522232e-01 2.522232e-01 2.670699e-07 1.206761e-07 -1.558542e-07 -2.318918e-07 -2.902069e-06 9.992129e-01 9.794620e-01
-7.021600e-01 2.522042e-05 2.522042e-05 5.661239e-08 5.159033e-08 5.826165e-01 1.192941e+00 2.522042e-01 2.522042e-01 2.654412e-07 1.249783e-07 -1.571895e-07 -2.332301e-07 -2.784707e-06 9.992129e-01 9.794531e-01
-7.022400e-01 2.521855e-05 2.521855e-05 5.804299e-08 5.004886e-08 5.826456e-01 1.192899e+00 2.521855e-01 2.521855e-01 2.727163e-07 1.204904e-07 -1.585824e-07 -2.346243e-07 -3.018134e-06 9.992128e-01 9.794598e-01
-7.023200e-01 2.521674e-05 2.521674e-05 5.944264e-08 4.859657e-08 5.826739e-01 1.192858e+00 2.521674e-01 2.521674e-01 2.798442e-07 1.162782e-07 -1.600396e-07 -2.360828e-07 -3.243204e-06 9.992126e-01 9.794646e-01
-7.024000e-01 2.521497e-05 2.521497e-05 5.987756e-08 4.879426e-08 5.826832e-01 1.192859e+00 2.521497e-01 2.521497e-01 2.821567e-07 1.170242e-07 -1.615679e-07 -2.376129e-07 -3.274494e-06 9.992126e-01 9.794580e-01
-7.024800e-01 2.521325e-05 2.521325e-05 6.318997e-08 4.423276e-08 5.827498e-01 1.192727e+00 2.521325e-01 2.521325e-01 2.988654e-07 1.035051e-07 -1.631633e-07 -2.392072e-07 -3.874158e-06 9.992122e-01 9.794735e-01
-7.025600e-01 2.521159e-05 2.521159e-05 6.479561e-08 4.256475e-08 5.827824e-01 1.192677e+00 2.521159e-01 2.521159e-01 3.070500e-07 9.867591e-08 -1.648407e-07 -2.408852e-07 -4.132505e-06 9.992119e-01 9.794767e-01
-7.026400e-01 2.520999e-05 2.520999e-05 6.670738e-08 4.043435e-08 5.828212e-01 1.192613e+00 2.520999e-01 2.520999e-01 3.167756e-07 9.247137e-08 -1.666012e-07 -2.426458e-07 -4.448718e-06 9.992117e-01 9.794804e-01
-7.027200e-01 2.520845e-05 2.520845e-05 6.755374e-08 4.013356e-08 5.828388e-01 1.192605e+00 2.520845e-01 2.520845e-01 3.211857e-07 9.176769e-08 -1.684538e-07 -2.444996e-07 -4.550419e-06 9.992117e-01 9.794806e-01
-7.028000e-01 2.520698e-05 2.520698e-05 6.929209e-08 3.839924e-08 5.828743e-01 1.192553e+00 2.520698e-01 2.520698e-01 3.300681e-07 8.677787e-08 -1.704000e-07 -2.464459e-07 -4.825850e-06 9.992116e-01 9.794830e-01
-7.028800e-01 2.520558e-05 2.520558e-05 7.165072e-08 3.568828e-08 5.829221e-01 1.192470e+00 2.520558e-01 2.520558e-01 3.420653e-07 7.887362e-08 -1.724469e-07 -2.484919e-07 -5.220899e-06 9.992112e-01 9.794873e-01
-7.029600e-01 2.520426e-05 2.520426e-05 7.367684e-08 3.359525e-08 5.829633e-01 1.192406e+00 2.520426e-01 2.520426e-01 3.524147e-07 7.283936e-08 -1.746048e-07 -2.506492e-07 -5.546190e-06 9.992109e-01 9.794899e-01
-7.030400e-01 2.520303e-05 2.520303e-05 7.625180e-08 3.065400e-08 5.830155e-01 1.192326e+00 2.520303e-01 2.520303e-01 3.655244e-07 6.427923e-08 -1.768801e-07 -2.529235e-07 -5.976369e-06 9.992106e-01 9.795023e-01
-7.031200e-01 2.520189e-05 2.520189e-05 7.754364e-08 2.992621e-08 5.830424e-01 1.192298e+00 2.520189e-01 2.520189e-01 3.722363e-07 6.237797e-08 -1.792856e-07 -2.553287e-07 -6.147523e-06 9.992105e-01 9.794964e-01
-7.032000e-01 2.520084e-05 2.520084e-05 8.067978e-08 2.619823e-08 5.831059e-01 1.192192e+00 2.520084e-01 2.520084e-01 3.881891e-07 5.149949e-08 -1.818238e-07 -2.578648e-07 -6.680127e-06 9.992101e-01 9.795081e-01
-7.032800e-01 2.519989e-05 2.519989e-05 8.271690e-08 2.438792e-08 5.831478e-01 1.192134e+00 2.519989e-01 2.519989e-01 3.986681e-07 4.639685e-08 -1.845127e-07 -2.605523e-07 -6.989539e-06 9.992100e-01 9.795076e-01
-7.033600e-01 2.519906e-05 2.519906e-05 8.544653e-08 2.151197e-08 5.832035e-01 1.192050e+00 2.519906e-01 2.519906e-01 4.126332e-07 3.812419e-08 -1.873600e-07 -2.633974e-07 -7.431010e-06 9.992097e-01 9.795138e-01
-7.034400e-01 2.519836e-05 2.519836e-05 8.848050e-08 1.822498e-08 5.832653e-01 1.191952e+00 2.519836e-01 2.519836e-01 4.281460e-07 2.864769e-08 -1.903795e-07 -2.664142e-07 -7.927071e-06 9.992093e-01 9.795199e-01
-7.035200e-01 2.519778e-05 2.519778e-05 9.178490e-08 1.459162e-08 5.833326e-01 1.191846e+00 2.519778e-01 2.519778e-01 4.450397e-07 1.816440e-08 -1.935863e-07 -2.696177e-07 -8.470493e-06 9.992089e-01 9.795287e-01
-7.036000e-01 2.519735e-05 2.519735e-05 9.469098e-08 1.173657e-08 5.833922e-01 1.191761e+00 2.519735e-01 2.519735e-01 4.599737e-07 1.005135e-08 -1.969984e-07 -2.730267e-07 -8.927970e-06 9.992086e-01 9.795326e-01
-7.036800e-01 2.519708e-05 2.519708e-05 9.829921e-08 7.832411e-09 5.834659e-01 1.191644e+00 2.519708e-01 2.519708e-01 4.784540e-07 -1.168939e-09 -2.006305e-07 -2.766546e-07 -9.517432e-06 9.992082e-01 9.795391e-01
-7.037600e-01 2.519698e-05 2.519698e-05 1.014691e-07 4.793550e-09 5.835311e-01 1.191552e+00 2.519698e-01 2.519698e-01 4.947823e-07 -9.749482e-09 -2.045064e-07 -2.805264e-07 -1.001175e-05 9.992080e-01 9.795415e-01
-7.038400e-01 2.519706e-05 2.519706e-05 1.060919e-07 -5.252791e-10 5.836253e-01 1.191397e+00 2.519706e-01 2.519706e-01 5.184190e-07 -2.511957e-08 -2.086426e-07 -2.846568e-07 -1.078575e-05 9.992073e-01 9.795551e-01
-7.039200e-01 2.519735e-05 2.519735e-05 1.097076e-07 -4.004780e-09 5.836997e-01 1.191294e+00 2.519735e-01 2.519735e-01 5.370699e-07 -3.491731e-08 -2.130718e-07 -2.890808e-07 -1.135015e-05 9.992070e-01 9.795594e-01
-7.040000e-01 2.519787e-05 2.519787e-05 1.143876e-07 -9.087927e-09 5.837956e-01 1.191142e+00 2.519787e-01 2.519787e-01 5.610986e-07 -4.946309e-08 -2.178166e-07 -2.938188e-07 -1.211534e-05 9.992066e-01 9.795678e-01
-7.040800e-01 2.519863e-05 2.519863e-05 1.189707e-07 -1.382053e-08 5.838896e-01 1.191006e+00 2.519863e-01 2.519863e-01 5.847052e-07 -6.288766e-08 -2.229111e-07 -2.989064e-07 -1.284976e-05 9.992059e-01 9.795783e-01
-7.041600e-01 2.519967e-05 2.519967e-05 1.217032e-07 -1.525600e-08 5.839471e-01 1.190970e+00 2.519967e-01 2.519967e-01 5.991298e-07 -6.634247e-08 -2.283985e-07 -3.043888e-07 -1.320399e-05 9.992056e-01 9.795801e-01
-7.042400e-01 2.520100e-05 2.520100e-05 1.295101e-07 -2.493444e-08 5.841062e-01 1.190681e+00 2.520100e-01 2.520100e-01 6.390069e-07 -9.443425e-08 -2.342971e-07 -3.102755e-07 -1.455183e-05 9.992049e-01 9.795989e-01
-7.043200e-01 2.520267e-05 2.520267e-05 1.367739e-07 -3.345535e-08 5.842549e-01 1.190424e+00 2.520267e-01 2.520267e-01 6.762603e-07 -1.189519e-07 -2.406709e-07 -3.166375e-07 -1.577635e-05 9.992042e-01 9.796123e-01
-7.044000e-01 2.520472e-05 2.520472e-05 1.428006e-07 -3.963378e-08 5.843792e-01 1.190242e+00 2.520472e-01 2.520472e-01 7.074332e-07 -1.363265e-07 -2.475755e-07 -3.235313e-07 -1.673813e-05 9.992036e-01 9.796210e-01
-7.044800e-01 2.520718e-05 2.520718e-05 1.491083e-07 -4.597448e-08 5.845096e-01 1.190054e+00 2.520718e-01 2.520718e-01 7.401322e-07 -1.540545e-07 -2.550669e-07 -3.310108e-07 -1.773675e-05 9.992028e-01 9.796289e-01
-7.045600e-01 2.521010e-05 2.521010e-05 1.585662e-07 -5.723188e-08 5.847034e-01 1.189727e+00 2.521010e-01 2.521010e-01 7.887208e-07 -1.863770e-07 -2.632079e-07 -3.391360e-07 -1.933943e-05 9.992019e-01 9.796545e-01
-7.046400e-01 2.521355e-05 2.521355e-05 1.657217e-07 -6.426598e-08 5.848519e-01 1.189522e+00 2.521355e-01 2.521355e-01 8.259584e-07 -2.058536e-07 -2.720955e-07 -3.480094e-07 -2.046146e-05 9.992011e-01 9.796639e-01
-7.047200e-01 2.521759e-05 2.521759e-05 1.724294e-07 -7.012737e-08 5.849922e-01 1.189355e+00 2.521759e-01 2.521759e-01 8.611447e-07 -2.216058e-07 -2.818197e-07 -3.577192e-07 -2.146816e-05 9.992003e-01 9.796707e-01
-7.048000e-01 2.522229e-05 2.522229e-05 1.841919e-07 -8.395100e-08 5.852343e-01 1.188949e+00 2.522229e-01 2.522229e-01 9.218239e-07 -2.610015e-07 -2.924721e-07 -3.683503e-07 -2.344802e-05 9.991992e-01 9.796972e-01
-7.048800e-01 2.522774e-05 2.522774e-05 1.978710e-07 -1.004388e-07 5.855156e-01 1.188461e+00 2.522774e-01 2.522774e-01 9.923438e-07 -3.081062e-07 -3.041922e-07 -3.800454e-07 -2.577420e-05 9.991979e-01 9.797265e-01
-7.049600e-01 2.523407e-05 2.523407e-05 2.083802e-07 -1.110286e-07 5.857349e-01 1.188149e+00 2.523407e-01 2.523407e-01 1.047320e-06 -3.371841e-07 -3.171527e-07 -3.929834e-07 -2.743323e-05 9.991969e-01 9.797350e-01
-7.050400e-01 2.524140e-05 2.524140e-05 2.226550e-07 -1.272176e-07 5.860308e-01 1.187678e+00 2.524140e-01 2.524140e-01 1.121489e-06 -3.826604e-07 -3.315130e-07 -4.073157e-07 -2.979529e-05 9.991954e-01 9.797630e-01
-7.051200e-01 2.524988e-05 2.524988e-05 2.366497e-07 -1.421532e-07 5.863230e-01 1.187257e+00 2.524988e-01 2.524988e-01 1.194695e-06 -4.239000e-07 -3.475103e-07 -4.232843e-07 -3.205153e-05 9.991943e-01 9.797939e-01
-7.052000e-01 2.525970e-05 2.525970e-05 2.510346e-07 -1.568473e-07 5.866247e-01 1.186828e+00 2.525970e-01 2.525970e-01 1.270379e-06 -4.638416e-07 -3.653979e-07 -4.411399e-07 -3.432782e-05 9.991926e-01 9.798061e-01
-7.052800e-01 2.527109e-05 2.527109e-05 2.674443e-07 -1.738893e-07 5.869695e-01 1.186344e+00 2.527109e-01 2.527109e-01 1.356835e-06 -5.101271e-07 -3.855006e-07 -4.612070e-07 -3.693869e-05 9.991907e-01 9.798313e-01
-7.053600e-01 2.528430e-05 2.528430e-05 2.934278e-07 -2.057242e-07 5.875088e-01 1.185410e+00 2.528430e-01 2.528430e-01 1.491952e-06 -5.999321e-07 -4.081817e-07 -4.838384e-07 -4.136725e-05 9.991887e-01 9.798839e-01
-7.054400e-01 2.529975e-05 2.529975e-05 3.088346e-07 -2.185088e-07 5.878407e-01 1.185075e+00 2.529975e-01 2.529975e-01 1.575178e-06 -6.315226e-07 -4.340189e-07 -5.096362e-07 -4.361111e-05 9.991869e-01 9.798965e-01
-7.055200e-01 2.531777e-05 2.531777e-05 3.458755e-07 -2.658004e-07 5.886093e-01 1.183673e+00 2.531777e-01 2.531777e-01 1.767815e-06 -7.653012e-07 -4.634830e-07 -5.390310e-07 -5.002645e-05 9.991836e-01 9.799660e-01
-7.056000e-01 2.533901e-05 2.533901e-05 3.754122e-07 -2.986379e-07 5.892347e-01 1.182758e+00 2.533901e-01 2.533901e-01 1.924524e-06 -8.540207e-07 -4.975089e-07 -5.729947e-07 -5.482741e-05 9.991810e-01 9.800248e-01
-7.056800e-01 2.536414e-05 2.536414e-05 4.135530e-07 -3.435741e-07 5.900399e-01 1.181474e+00 2.536414e-01 2.536414e-01 2.126307e-06 -9.768556e-07 -5.370218e-07 -6.124300e-07 -6.117224e-05 9.991775e-01 9.800908e-01
-7.057600e-01 2.539409e-05 2.539409e-05 4.601186e-07 -3.998684e-07 5.910238e-01 1.179863e+00 2.539409e-01 2.539409e-01 2.372913e-06 -1.130914e-06 -5.833419e-07 -6.586572e-07 -6.898901e-05 9.991732e-01 9.801738e-01
-7.058400e-01 2.543022e-05 2.543022e-05 4.899580e-07 -4.249367e-07 5.916885e-01 1.179241e+00 2.543022e-01 2.543022e-01 2.539509e-06 -1.187474e-06 -6.383990e-07 -7.136359e-07 -7.327862e-05 9.991701e-01 9.801794e-01
-7.059200e-01 2.547395e-05 2.547395e-05 5.739475e-07 -5.364880e-07 5.934539e-01 1.175992e+00 2.547395e-01 2.547395e-01 2.981791e-06 -1.498343e-06 -7.041818e-07 -7.792663e-07 -8.793559e-05 9.991636e-01 9.803479e-01
-7.060000e-01 2.552795e-05 2.552795e-05 6.363334e-07 -6.070701e-07 5.948154e-01 1.174047e+00 2.552795e-01 2.552795e-01 3.322983e-06 -1.679070e-06 -7.844820e-07 -8.594305e-07 -9.797210e-05 9.991578e-01 9.803998e-01
-7.060800e-01 2.559543e-05 2.559543e-05 7.266325e-07 -7.182627e-07 5.967742e-01 1.170933e+00 2.559543e-01 2.559543e-01 3.813723e-06 -1.971308e-06 -8.838242e-07 -9.585911e-07 -1.130091e-04 9.991507e-01 9.805093e-01
-7.061600e-01 2.568141e-05 2.568141e-05 8.465134e-07 -8.714126e-07 5.993828e-01 1.166705e+00 2.568141e-01 2.568141e-01 4.467263e-06 -2.374127e-06 -1.009299e-06 -1.083837e-06 -1.331973e-04 9.991408e-01 9.807129e-01
-7.062400e-01 2.579363e-05 2.579363e-05 9.922604e-07 -1.058548e-06 6.026007e-01 1.161590e+00 2.579363e-01 2.579363e-01 5.273213e-06 -2.855282e-06 -1.171838e-06 -1.246093e-06 -1.575679e-04 9.991306e-01 9.809031e-01
-7.063200e-01 2.594434e-05 2.594434e-05 1.190078e-06 -1.321498e-06 6.070078e-01 1.154433e+00 2.594434e-01 2.594434e-01 6.377072e-06 -3.525682e-06 -1.388755e-06 -1.462635e-06 -1.908462e-04 9.991159e-01 9.811431e-01
-7.064000e-01 2.615461e-05 2.615461e-05 1.445654e-06 -1.668114e-06 6.128266e-01 1.145233e+00 2.615461e-01 2.615461e-01 7.834497e-06 -4.381472e-06 -1.689816e-06 -1.763209e-06 -2.335338e-04 9.990968e-01 9.813973e-01
-7.064800e-01 2.646234e-05 2.646234e-05 1.845157e-06 -2.243206e-06 6.219993e-01 1.130026e+00 2.646234e-01 2.646234e-01 1.013159e-05 -5.801835e-06 -2.128546e-06 -2.201213e-06 -3.010586e-04 9.990693e-01 9.818710e-01
-7.065600e-01 2.694257e-05 2.694257e-05 2.376430e-06 -3.036747e-06 6.347695e-01 1.110116e+00 2.694257e-01 2.694257e-01 1.332868e-05 -7.635046e-06 -2.810988e-06 -2.882649e-06 -3.890447e-04 9.990375e-01 9.822488e-01
-7.066400e-01 2.775296e-05 2.775296e-05 3.279800e-06 -4.490930e-06 6.570730e-01 1.074309e+00 2.775296e-01 2.775296e-01 1.891249e-05 -1.092288e-05 -3.959821e-06 -4.029792e-06 -5.375168e-04 9.989817e-01 9.828451e-01
-7.067200e-01 2.923643e-05 2.923643e-05 5.016287e-06 -7.460797e-06 7.005774e-01 1.001932e+00 2.923643e-01 2.923643e-01 2.980316e-05 -1.761751e-05 -6.059409e-06 -6.126243e-06 -8.109859e-04 9.988797e-01 9.844977e-01
-7.068000e-01 3.187689e-05 3.187689e-05 7.999345e-06 -1.206104e-05 7.728338e-01 8.857527e-01 3.187689e-01 3.187689e-01 4.788911e-05 -2.824095e-05 -9.793292e-06 -9.854877e-06 -1.194126e-03 9.987264e-01 9.860303e-01
-7.068800e-01 3.455601e-05 3.455601e-05 1.261885e-05 -1.464709e-05 8.495566e-01 7.592740e-01 3.455601e-01 3.455601e-01 6.710048e-05 -3.988256e-05 -1.358096e-05 -1.363697e-05 -1.547966e-03 9.985136e-01 9.883967e-01
-7.069600e-01 3.467262e-05 3.467262e-05 1.379067e-05 -1.266453e-05 8.499578e-01 7.618741e-01 3.467262e-01 3.467262e-01 6.721699e-05 -3.966510e-05 -1.374820e-05 -1.380369e-05 -1.541304e-03 9.984036e-01 9.885497e-01
-7.070400e-01 3.392801e-05 3.392801e-05 1.272308e-05 -1.161172e-05 8.286950e-01 7.977217e-01 3.392801e-01 3.392801e-01 6.191345e-05 -3.645928e-05 -1.269908e-05 -1.275510e-05 -1.449727e-03 9.983221e-01 9.887374e-01
-7.071200e-01 3.366618e-05 3.366618e-05 1.218294e-05 -1.174921e-05 8.225732e-01 8.067214e-01 3.366618e-01 3.366618e-01 6.039820e-05 -3.567912e-05 -1.233211e-05 -1.238697e-05 -1.426911e-03 9.982182e-01 9.890117e-01
-7.072000e-01 3.378093e-05 3.378093e-05 1.234325e-05 -1.193517e-05 8.259158e-01 8.023741e-01 3.378093e-01 3.378093e-01 6.124587e-05 -3.619869e-05 -1.249716e-05 -1.255002e-05 -1.442301e-03 9.981358e-01 9.901863e-01
-7.072800e-01 3.347689e-05 3.347689e-05 1.220655e-05 -1.109659e-05 8.178303e-01 8.160002e-01 3.347689e-01 3.347689e-01 5.922833e-05 -3.503452e-05 -1.207080e-05 -1.212301e-05 -1.407879e-03 9.981103e-01 9.907557e-01
-7.073600e-01 3.275379e-05 3.275379e-05 1.094349e-05 -9.515301e-06 7.917006e-01 8.642733e-01 3.275379e-01 3.275379e-01 5.269323e-05 -3.053418e-05 -1.105294e-05 -1.110611e-05 -1.270500e-03 9.981298e-01 9.893330e-01
-7.074400e-01 3.211426e-05 3.211426e-05 1.008411e-05 -9.032994e-06 7.766899e-01 8.861133e-01 3.211426e-01 3.211426e-01 4.893976e-05 -2.857996e-05 -1.015311e-05 -1.020669e-05 -1.206936e-03 9.981361e-01 9.894369e-01
-7.075200e-01 3.172224e-05 3.172224e-05 9.600134e-06 -8.822862e-06 7.684460e-01 8.977788e-01 3.172224e-01 3.172224e-01 4.687644e-05 -2.761726e-05 -9.602890e-06 -9.656283e-06 -1.174156e-03 9.981528e-01 9.902337e-01
-7.076000e-01 3.135198e-05 3.135198e-05 9.081426e-06 -8.176336e-06 7.573555e-01 9.170325e-01 3.135198e-01 3.135198e-01 4.409735e-05 -2.587672e-05 -9.083561e-06 -9.137066e-06 -1.115943e-03 9.981978e-01 9.901634e-01
-7.076800e-01 3.082773e-05 3.082773e-05 8.339384e-06 -7.325035e-06 7.419376e-01 9.424925e-01 3.082773e-01 3.082773e-01 4.023278e-05 -2.348455e-05 -8.346922e-06 -8.401310e-06 -1.033442e-03 9.982676e-01 9.892424e-01
-7.077600e-01 3.033815e-05 3.033815e-05 7.316318e-06 -6.217700e-06 7.223774e-01 9.803502e-01 3.033815e-01 3.033815e-01 3.532859e-05 -1.995405e-05 -7.659476e-06 -7.715061e-06 -9.111078e-04 9.983654e-01 9.881153e-01
