# ###########
# [default parameters]
#   OrderedDict([('NL', '15'), ('NR', '15'), ('eLu', '0.7085'), ('eLd', '0.7085'), ('eRu', '0.7085'), ('eRd', '0.7085'), ('GNL', '1e-4'), ('GNR', '1e-4'), ('GS', '1.'), ('wL', '5.'), ('wR', '3.'), ('lambdaL', '0.05'), ('lambdaR', '0.05'), ('QL', '1e5'), ('QR', '1e5'), ('TOscL', '5.'), ('TOscR', '5.'), ('TelL', '5.'), ('TelR', '5.'), ('ham', 'chargevib')])
# [assignments]
#   OrderedDict([('muL', 'x'), ('muR', 'x')])
# [variables]
#   ['x']
# [columns]
#   ['x', 'IL', 'IR', 'IphL', 'IphR', 'nOscL', 'nOscR', 'nElL', 'nElR', 'dotEOscL', 'dotEOscR', 'dotEelL', 'dotEelR', 'eta', 'commL', 'commR']
# ###########
# 
-1.740000e+00 4.842918e-06 4.842918e-06 -1.310210e-06 1.325443e-06 5.554600e-01 1.257783e+00 4.545410e-01 4.545666e-01 -6.639338e-06 3.888541e-06 1.372354e-06 1.378444e-06 6.246756e-01 9.999929e-01 9.984305e-01
-1.760000e+00 4.897486e-06 4.897486e-06 -1.324744e-06 1.340178e-06 5.551653e-01 1.258262e+00 4.542849e-01 4.543105e-01 -6.713007e-06 3.931755e-06 1.387549e-06 1.393703e-06 6.174760e-01 9.999929e-01 9.984299e-01
-1.780000e+00 4.952020e-06 4.952020e-06 -1.339264e-06 1.354899e-06 5.548709e-01 1.258741e+00 4.540286e-01 4.540543e-01 -6.786604e-06 3.974929e-06 1.402728e-06 1.408947e-06 6.104382e-01 9.999930e-01 9.984294e-01
-1.800000e+00 5.006521e-06 5.006521e-06 -1.353769e-06 1.369608e-06 5.545768e-01 1.259219e+00 4.537723e-01 4.537980e-01 -6.860129e-06 4.018063e-06 1.417892e-06 1.424174e-06 6.035568e-01 9.999930e-01 9.984288e-01
-1.820000e+00 5.060987e-06 5.060987e-06 -1.368259e-06 1.384303e-06 5.542829e-01 1.259697e+00 4.535159e-01 4.535417e-01 -6.933581e-06 4.061155e-06 1.433039e-06 1.439386e-06 5.968266e-01 9.999930e-01 9.984283e-01
-1.840000e+00 5.115419e-06 5.115419e-06 -1.382733e-06 1.398986e-06 5.539894e-01 1.260175e+00 4.532595e-01 4.532852e-01 -7.006960e-06 4.104207e-06 1.448171e-06 1.454582e-06 5.902427e-01 9.999930e-01 9.984277e-01
-1.860000e+00 5.169816e-06 5.169816e-06 -1.397193e-06 1.413656e-06 5.536961e-01 1.260652e+00 4.530029e-01 4.530288e-01 -7.080267e-06 4.147218e-06 1.463288e-06 1.469761e-06 5.838004e-01 9.999930e-01 9.984272e-01
-1.880000e+00 5.224178e-06 5.224178e-06 -1.411638e-06 1.428312e-06 5.534032e-01 1.261129e+00 4.527463e-01 4.527722e-01 -7.153500e-06 4.190187e-06 1.478388e-06 1.484925e-06 5.774952e-01 9.999930e-01 9.984267e-01
-1.900000e+00 5.278505e-06 5.278505e-06 -1.426068e-06 1.442956e-06 5.531105e-01 1.261605e+00 4.524897e-01 4.525156e-01 -7.226659e-06 4.233114e-06 1.493472e-06 1.500072e-06 5.713226e-01 9.999930e-01 9.984261e-01
-1.920000e+00 5.332797e-06 5.332797e-06 -1.440482e-06 1.457586e-06 5.528181e-01 1.262080e+00 4.522330e-01 4.522589e-01 -7.299743e-06 4.276000e-06 1.508540e-06 1.515203e-06 5.652787e-01 9.999930e-01 9.984256e-01
-1.940000e+00 5.387053e-06 5.387053e-06 -1.454881e-06 1.472202e-06 5.525261e-01 1.262556e+00 4.519762e-01 4.520021e-01 -7.372753e-06 4.318844e-06 1.523591e-06 1.530318e-06 5.593594e-01 9.999930e-01 9.984250e-01
-1.960000e+00 5.441272e-06 5.441272e-06 -1.469265e-06 1.486805e-06 5.522343e-01 1.263030e+00 4.517193e-01 4.517453e-01 -7.445689e-06 4.361645e-06 1.538627e-06 1.545416e-06 5.535608e-01 9.999930e-01 9.984245e-01
-1.980000e+00 5.495455e-06 5.495455e-06 -1.483633e-06 1.501395e-06 5.519428e-01 1.263505e+00 4.514624e-01 4.514885e-01 -7.518549e-06 4.404405e-06 1.553646e-06 1.560498e-06 5.478794e-01 9.999930e-01 9.984239e-01
-2.000000e+00 5.549602e-06 5.549602e-06 -1.497986e-06 1.515971e-06 5.516517e-01 1.263978e+00 4.512055e-01 4.512315e-01 -7.591333e-06 4.447121e-06 1.568649e-06 1.575563e-06 5.423116e-01 9.999930e-01 9.984234e-01
-2.020000e+00 5.603712e-06 5.603712e-06 -1.512323e-06 1.530534e-06 5.513608e-01 1.264452e+00 4.509485e-01 4.509746e-01 -7.664042e-06 4.489795e-06 1.583635e-06 1.590612e-06 5.368541e-01 9.999931e-01 9.984228e-01
-2.040000e+00 5.657784e-06 5.657784e-06 -1.526645e-06 1.545083e-06 5.510702e-01 1.264925e+00 4.506914e-01 4.507175e-01 -7.736674e-06 4.532426e-06 1.598605e-06 1.605644e-06 5.315036e-01 9.999931e-01 9.984223e-01
-2.060000e+00 5.711819e-06 5.711819e-06 -1.540951e-06 1.559618e-06 5.507800e-01 1.265397e+00 4.504343e-01 4.504604e-01 -7.809230e-06 4.575014e-06 1.613558e-06 1.620659e-06 5.262569e-01 9.999931e-01 9.984217e-01
-2.080000e+00 5.765816e-06 5.765816e-06 -1.555241e-06 1.574139e-06 5.504900e-01 1.265869e+00 4.501771e-01 4.502033e-01 -7.881709e-06 4.617558e-06 1.628494e-06 1.635657e-06 5.211112e-01 9.999931e-01 9.984212e-01
-2.100000e+00 5.819776e-06 5.819776e-06 -1.569515e-06 1.588647e-06 5.502004e-01 1.266340e+00 4.499199e-01 4.499461e-01 -7.954111e-06 4.660059e-06 1.643413e-06 1.650638e-06 5.160635e-01 9.999931e-01 9.984206e-01
-2.120000e+00 5.873697e-06 5.873697e-06 -1.583774e-06 1.603140e-06 5.499111e-01 1.266811e+00 4.496626e-01 4.496888e-01 -8.026435e-06 4.702516e-06 1.658316e-06 1.665603e-06 5.111110e-01 9.999931e-01 9.984201e-01
-2.140000e+00 5.927580e-06 5.927580e-06 -1.598016e-06 1.617620e-06 5.496221e-01 1.267282e+00 4.494053e-01 4.494315e-01 -8.098681e-06 4.744929e-06 1.673202e-06 1.680550e-06 5.062511e-01 9.999931e-01 9.984196e-01
-2.160000e+00 5.981423e-06 5.981423e-06 -1.612243e-06 1.632085e-06 5.493334e-01 1.267752e+00 4.491479e-01 4.491742e-01 -8.170850e-06 4.787299e-06 1.688071e-06 1.695480e-06 5.014812e-01 9.999931e-01 9.984190e-01
-2.180000e+00 6.035228e-06 6.035228e-06 -1.626453e-06 1.646536e-06 5.490450e-01 1.268221e+00 4.488905e-01 4.489168e-01 -8.242939e-06 4.829623e-06 1.702923e-06 1.710393e-06 4.967988e-01 9.999931e-01 9.984185e-01
-2.200000e+00 6.088994e-06 6.088994e-06 -1.640648e-06 1.660973e-06 5.487569e-01 1.268690e+00 4.486330e-01 4.486594e-01 -8.314950e-06 4.871904e-06 1.717757e-06 1.725289e-06 4.922016e-01 9.999931e-01 9.984179e-01
-2.220000e+00 6.142719e-06 6.142719e-06 -1.654826e-06 1.675395e-06 5.484692e-01 1.269158e+00 4.483755e-01 4.484019e-01 -8.386882e-06 4.914139e-06 1.732575e-06 1.740167e-06 4.876872e-01 9.999931e-01 9.984174e-01
-2.240000e+00 6.196405e-06 6.196405e-06 -1.668988e-06 1.689804e-06 5.481817e-01 1.269626e+00 4.481180e-01 4.481444e-01 -8.458734e-06 4.956330e-06 1.747375e-06 1.755028e-06 4.832534e-01 9.999931e-01 9.984168e-01
-2.260000e+00 6.250051e-06 6.250051e-06 -1.683133e-06 1.704197e-06 5.478946e-01 1.270094e+00 4.478604e-01 4.478868e-01 -8.530506e-06 4.998476e-06 1.762158e-06 1.769872e-06 4.788981e-01 9.999932e-01 9.984163e-01
-2.280000e+00 6.303657e-06 6.303657e-06 -1.697263e-06 1.718577e-06 5.476078e-01 1.270561e+00 4.476028e-01 4.476292e-01 -8.602198e-06 5.040577e-06 1.776924e-06 1.784698e-06 4.746192e-01 9.999932e-01 9.984157e-01
-2.300000e+00 6.357222e-06 6.357222e-06 -1.711375e-06 1.732942e-06 5.473213e-01 1.271027e+00 4.473451e-01 4.473716e-01 -8.673810e-06 5.082632e-06 1.791672e-06 1.799506e-06 4.704148e-01 9.999932e-01 9.984152e-01
-2.320000e+00 6.410746e-06 6.410746e-06 -1.725472e-06 1.747292e-06 5.470352e-01 1.271493e+00 4.470874e-01 4.471139e-01 -8.745342e-06 5.124642e-06 1.806403e-06 1.814297e-06 4.662828e-01 9.999932e-01 9.984146e-01
-2.340000e+00 6.464228e-06 6.464228e-06 -1.739552e-06 1.761627e-06 5.467493e-01 1.271959e+00 4.468297e-01 4.468562e-01 -8.816792e-06 5.166606e-06 1.821116e-06 1.829070e-06 4.622215e-01 9.999932e-01 9.984141e-01
-2.360000e+00 6.517670e-06 6.517670e-06 -1.753615e-06 1.775948e-06 5.464638e-01 1.272423e+00 4.465719e-01 4.465985e-01 -8.888161e-06 5.208524e-06 1.835812e-06 1.843825e-06 4.582291e-01 9.999932e-01 9.984135e-01
-2.380000e+00 6.571070e-06 6.571070e-06 -1.767661e-06 1.790254e-06 5.461787e-01 1.272888e+00 4.463141e-01 4.463408e-01 -8.959448e-06 5.250396e-06 1.850490e-06 1.858562e-06 4.543037e-01 9.999932e-01 9.984130e-01
-2.400000e+00 6.624427e-06 6.624427e-06 -1.781691e-06 1.804545e-06 5.458938e-01 1.273352e+00 4.460563e-01 4.460830e-01 -9.030653e-06 5.292221e-06 1.865150e-06 1.873282e-06 4.504438e-01 9.999932e-01 9.984124e-01
-2.420000e+00 6.677743e-06 6.677743e-06 -1.795704e-06 1.818821e-06 5.456093e-01 1.273815e+00 4.457985e-01 4.458252e-01 -9.101776e-06 5.334001e-06 1.879792e-06 1.887983e-06 4.466477e-01 9.999932e-01 9.984119e-01
-2.440000e+00 6.731016e-06 6.731016e-06 -1.809700e-06 1.833082e-06 5.453251e-01 1.274278e+00 4.455406e-01 4.455673e-01 -9.172817e-06 5.375733e-06 1.894417e-06 1.902667e-06 4.429139e-01 9.999932e-01 9.984113e-01
-2.460000e+00 6.784246e-06 6.784246e-06 -1.823680e-06 1.847328e-06 5.450412e-01 1.274740e+00 4.452827e-01 4.453094e-01 -9.243775e-06 5.417419e-06 1.909023e-06 1.917332e-06 4.392408e-01 9.999932e-01 9.984108e-01
-2.480000e+00 6.837434e-06 6.837434e-06 -1.837642e-06 1.861559e-06 5.447577e-01 1.275202e+00 4.450248e-01 4.450516e-01 -9.314650e-06 5.459058e-06 1.923612e-06 1.931980e-06 4.356269e-01 9.999932e-01 9.984103e-01
-2.500000e+00 6.890578e-06 6.890578e-06 -1.851588e-06 1.875775e-06 5.444745e-01 1.275663e+00 4.447669e-01 4.447936e-01 -9.385441e-06 5.500650e-06 1.938183e-06 1.946609e-06 4.320709e-01 9.999933e-01 9.984097e-01
-2.520000e+00 6.943678e-06 6.943678e-06 -1.865516e-06 1.889975e-06 5.441917e-01 1.276124e+00 4.445089e-01 4.445357e-01 -9.456148e-06 5.542194e-06 1.952735e-06 1.961219e-06 4.285713e-01 9.999933e-01 9.984092e-01
-2.540000e+00 6.996735e-06 6.996735e-06 -1.879427e-06 1.904160e-06 5.439091e-01 1.276584e+00 4.442510e-01 4.442778e-01 -9.526772e-06 5.583691e-06 1.967269e-06 1.975812e-06 4.251269e-01 9.999933e-01 9.984086e-01
-2.560000e+00 7.049748e-06 7.049748e-06 -1.893321e-06 1.918330e-06 5.436270e-01 1.277044e+00 4.439930e-01 4.440198e-01 -9.597312e-06 5.625140e-06 1.981785e-06 1.990386e-06 4.217364e-01 9.999933e-01 9.984081e-01
-2.580000e+00 7.102717e-06 7.102717e-06 -1.907198e-06 1.932485e-06 5.433451e-01 1.277503e+00 4.437350e-01 4.437618e-01 -9.667766e-06 5.666542e-06 1.996283e-06 2.004941e-06 4.183984e-01 9.999933e-01 9.984075e-01
-2.600000e+00 7.155641e-06 7.155641e-06 -1.921058e-06 1.946624e-06 5.430636e-01 1.277962e+00 4.434769e-01 4.435038e-01 -9.738136e-06 5.707896e-06 2.010762e-06 2.019478e-06 4.151118e-01 9.999933e-01 9.984070e-01
-2.620000e+00 7.208521e-06 7.208521e-06 -1.934900e-06 1.960747e-06 5.427824e-01 1.278420e+00 4.432189e-01 4.432458e-01 -9.808421e-06 5.749201e-06 2.025223e-06 2.033997e-06 4.118753e-01 9.999933e-01 9.984064e-01
-2.640000e+00 7.261355e-06 7.261355e-06 -1.948725e-06 1.974855e-06 5.425016e-01 1.278878e+00 4.429609e-01 4.429878e-01 -9.878621e-06 5.790458e-06 2.039666e-06 2.048497e-06 4.086880e-01 9.999933e-01 9.984059e-01
-2.660000e+00 7.314144e-06 7.314144e-06 -1.962532e-06 1.988947e-06 5.422211e-01 1.279335e+00 4.427028e-01 4.427298e-01 -9.948735e-06 5.831667e-06 2.054090e-06 2.062978e-06 4.055486e-01 9.999933e-01 9.984053e-01
-2.680000e+00 7.366888e-06 7.366888e-06 -1.976322e-06 2.003023e-06 5.419410e-01 1.279791e+00 4.424448e-01 4.424718e-01 -1.001876e-05 5.872827e-06 2.068495e-06 2.077440e-06 4.024561e-01 9.999933e-01 9.984048e-01
-2.700000e+00 7.419586e-06 7.419586e-06 -1.990095e-06 2.017084e-06 5.416612e-01 1.280247e+00 4.421867e-01 4.422137e-01 -1.008870e-05 5.913938e-06 2.082882e-06 2.091884e-06 3.994094e-01 9.999933e-01 9.984042e-01
-2.720000e+00 7.472238e-06 7.472238e-06 -2.003850e-06 2.031129e-06 5.413817e-01 1.280703e+00 4.419286e-01 4.419557e-01 -1.015856e-05 5.955001e-06 2.097250e-06 2.106309e-06 3.964076e-01 9.999933e-01 9.984037e-01
-2.740000e+00 7.524843e-06 7.524843e-06 -2.017587e-06 2.045158e-06 5.411026e-01 1.281157e+00 4.416706e-01 4.416976e-01 -1.022833e-05 5.996014e-06 2.111599e-06 2.120714e-06 3.934496e-01 9.999934e-01 9.984031e-01
-2.760000e+00 7.577403e-06 7.577403e-06 -2.031307e-06 2.059171e-06 5.408239e-01 1.281612e+00 4.414125e-01 4.414396e-01 -1.029801e-05 6.036978e-06 2.125930e-06 2.135101e-06 3.905345e-01 9.999934e-01 9.984026e-01
-2.780000e+00 7.629915e-06 7.629915e-06 -2.045008e-06 2.073168e-06 5.405455e-01 1.282066e+00 4.411544e-01 4.411815e-01 -1.036760e-05 6.077893e-06 2.140242e-06 2.149469e-06 3.876613e-01 9.999934e-01 9.984020e-01
-2.800000e+00 7.682381e-06 7.682381e-06 -2.058692e-06 2.087149e-06 5.402674e-01 1.282519e+00 4.408964e-01 4.409235e-01 -1.043711e-05 6.118758e-06 2.154534e-06 2.163818e-06 3.848293e-01 9.999934e-01 9.984015e-01
-2.820000e+00 7.734799e-06 7.734799e-06 -2.072359e-06 2.101113e-06 5.399897e-01 1.282971e+00 4.406383e-01 4.406655e-01 -1.050653e-05 6.159573e-06 2.168808e-06 2.178147e-06 3.820374e-01 9.999934e-01 9.984009e-01
-2.840000e+00 7.787170e-06 7.787170e-06 -2.086007e-06 2.115062e-06 5.397124e-01 1.283424e+00 4.403802e-01 4.404074e-01 -1.057586e-05 6.200339e-06 2.183063e-06 2.192458e-06 3.792849e-01 9.999934e-01 9.984004e-01
-2.860000e+00 7.839493e-06 7.839493e-06 -2.099637e-06 2.128994e-06 5.394354e-01 1.283875e+00 4.401222e-01 4.401494e-01 -1.064510e-05 6.241054e-06 2.197299e-06 2.206749e-06 3.765709e-01 9.999934e-01 9.983998e-01
-2.880000e+00 7.891768e-06 7.891768e-06 -2.113250e-06 2.142910e-06 5.391587e-01 1.284326e+00 4.398641e-01 4.398914e-01 -1.071426e-05 6.281720e-06 2.211515e-06 2.221021e-06 3.738947e-01 9.999934e-01 9.983993e-01
-2.900000e+00 7.943995e-06 7.943995e-06 -2.126844e-06 2.156810e-06 5.388824e-01 1.284777e+00 4.396061e-01 4.396333e-01 -1.078332e-05 6.322335e-06 2.225713e-06 2.235273e-06 3.712554e-01 9.999934e-01 9.983987e-01
-2.920000e+00 7.996174e-06 7.996174e-06 -2.140420e-06 2.170694e-06 5.386065e-01 1.285226e+00 4.393481e-01 4.393753e-01 -1.085230e-05 6.362899e-06 2.239891e-06 2.249506e-06 3.686523e-01 9.999934e-01 9.983982e-01
-2.940000e+00 8.048304e-06 8.048304e-06 -2.153978e-06 2.184561e-06 5.383309e-01 1.285676e+00 4.390901e-01 4.391174e-01 -1.092118e-05 6.403413e-06 2.254050e-06 2.263720e-06 3.660846e-01 9.999934e-01 9.983977e-01
-2.960000e+00 8.100385e-06 8.100385e-06 -2.167518e-06 2.198411e-06 5.380557e-01 1.286124e+00 4.388321e-01 4.388594e-01 -1.098998e-05 6.443876e-06 2.268189e-06 2.277914e-06 3.635516e-01 9.999934e-01 9.983971e-01
-2.980000e+00 8.152416e-06 8.152416e-06 -2.181040e-06 2.212245e-06 5.377809e-01 1.286573e+00 4.385741e-01 4.386014e-01 -1.105869e-05 6.484289e-06 2.282309e-06 2.292089e-06 3.610527e-01 9.999934e-01 9.983966e-01
-3.000000e+00 8.204399e-06 8.204399e-06 -2.194543e-06 2.226062e-06 5.375064e-01 1.287020e+00 4.383161e-01 4.383435e-01 -1.112730e-05 6.524650e-06 2.296410e-06 2.306243e-06 3.585872e-01 9.999935e-01 9.983960e-01
-3.020000e+00 8.256332e-06 8.256332e-06 -2.208029e-06 2.239863e-06 5.372322e-01 1.287467e+00 4.380582e-01 4.380856e-01 -1.119583e-05 6.564960e-06 2.310491e-06 2.320379e-06 3.561543e-01 9.999935e-01 9.983955e-01
-3.040000e+00 8.308215e-06 8.308215e-06 -2.221495e-06 2.253647e-06 5.369585e-01 1.287914e+00 4.378003e-01 4.378277e-01 -1.126427e-05 6.605218e-06 2.324553e-06 2.334494e-06 3.537535e-01 9.999935e-01 9.983949e-01
-3.060000e+00 8.360048e-06 8.360048e-06 -2.234944e-06 2.267414e-06 5.366850e-01 1.288360e+00 4.375424e-01 4.375698e-01 -1.133261e-05 6.645426e-06 2.338595e-06 2.348590e-06 3.513841e-01 9.999935e-01 9.983944e-01
-3.080000e+00 8.411830e-06 8.411830e-06 -2.248374e-06 2.281164e-06 5.364120e-01 1.288805e+00 4.372845e-01 4.373119e-01 -1.140086e-05 6.685581e-06 2.352618e-06 2.362666e-06 3.490455e-01 9.999935e-01 9.983938e-01
-3.100000e+00 8.463563e-06 8.463563e-06 -2.261785e-06 2.294898e-06 5.361393e-01 1.289250e+00 4.370267e-01 4.370541e-01 -1.146903e-05 6.725685e-06 2.366620e-06 2.376722e-06 3.467371e-01 9.999935e-01 9.983933e-01
-3.120000e+00 8.515244e-06 8.515244e-06 -2.275178e-06 2.308615e-06 5.358670e-01 1.289694e+00 4.367688e-01 4.367963e-01 -1.153710e-05 6.765737e-06 2.380603e-06 2.390758e-06 3.444583e-01 9.999935e-01 9.983927e-01
-3.140000e+00 8.566874e-06 8.566874e-06 -2.288552e-06 2.322314e-06 5.355951e-01 1.290138e+00 4.365110e-01 4.365385e-01 -1.160508e-05 6.805737e-06 2.394567e-06 2.404775e-06 3.422086e-01 9.999935e-01 9.983922e-01
-3.160000e+00 8.618453e-06 8.618453e-06 -2.301908e-06 2.335997e-06 5.353235e-01 1.290581e+00 4.362533e-01 4.362808e-01 -1.167297e-05 6.845684e-06 2.408510e-06 2.418771e-06 3.399875e-01 9.999935e-01 9.983916e-01
-3.180000e+00 8.669981e-06 8.669981e-06 -2.315245e-06 2.349662e-06 5.350523e-01 1.291023e+00 4.359955e-01 4.360230e-01 -1.174076e-05 6.885579e-06 2.422434e-06 2.432747e-06 3.377943e-01 9.999935e-01 9.983911e-01
-3.200000e+00 8.721457e-06 8.721457e-06 -2.328563e-06 2.363311e-06 5.347814e-01 1.291465e+00 4.357378e-01 4.357654e-01 -1.180846e-05 6.925422e-06 2.436337e-06 2.446703e-06 3.356285e-01 9.999935e-01 9.983905e-01
-3.220000e+00 8.772881e-06 8.772881e-06 -2.341862e-06 2.376942e-06 5.345110e-01 1.291906e+00 4.354802e-01 4.355077e-01 -1.187607e-05 6.965213e-06 2.450221e-06 2.460639e-06 3.334897e-01 9.999935e-01 9.983900e-01
-3.240000e+00 8.824253e-06 8.824253e-06 -2.355143e-06 2.390556e-06 5.342409e-01 1.292347e+00 4.352225e-01 4.352501e-01 -1.194359e-05 7.004950e-06 2.464084e-06 2.474555e-06 3.313773e-01 9.999935e-01 9.983894e-01
-3.260000e+00 8.875572e-06 8.875572e-06 -2.368405e-06 2.404153e-06 5.339712e-01 1.292787e+00 4.349650e-01 4.349925e-01 -1.201101e-05 7.044635e-06 2.477928e-06 2.488450e-06 3.292909e-01 9.999936e-01 9.983889e-01
-3.280000e+00 8.926839e-06 8.926839e-06 -2.381648e-06 2.417732e-06 5.337018e-01 1.293227e+00 4.347074e-01 4.347350e-01 -1.207834e-05 7.084266e-06 2.491751e-06 2.502326e-06 3.272300e-01 9.999936e-01 9.983883e-01
-3.300000e+00 8.978053e-06 8.978053e-06 -2.394872e-06 2.431294e-06 5.334328e-01 1.293665e+00 4.344499e-01 4.344775e-01 -1.214558e-05 7.123845e-06 2.505555e-06 2.516180e-06 3.251941e-01 9.999936e-01 9.983878e-01
-3.320000e+00 9.029214e-06 9.029214e-06 -2.408077e-06 2.444839e-06 5.331642e-01 1.294104e+00 4.341924e-01 4.342200e-01 -1.221272e-05 7.163370e-06 2.519338e-06 2.530015e-06 3.231828e-01 9.999936e-01 9.983872e-01
-3.340000e+00 9.080322e-06 9.080322e-06 -2.421263e-06 2.458366e-06 5.328960e-01 1.294542e+00 4.339350e-01 4.339626e-01 -1.227977e-05 7.202842e-06 2.533101e-06 2.543829e-06 3.211956e-01 9.999936e-01 9.983867e-01
-3.360000e+00 9.131376e-06 9.131376e-06 -2.434430e-06 2.471876e-06 5.326282e-01 1.294979e+00 4.336776e-01 4.337053e-01 -1.234673e-05 7.242261e-06 2.546843e-06 2.557623e-06 3.192320e-01 9.999936e-01 9.983861e-01
-3.380000e+00 9.182377e-06 9.182377e-06 -2.447578e-06 2.485368e-06 5.323607e-01 1.295415e+00 4.334203e-01 4.334480e-01 -1.241359e-05 7.281626e-06 2.560566e-06 2.571396e-06 3.172918e-01 9.999936e-01 9.983856e-01
-3.400000e+00 9.233324e-06 9.233324e-06 -2.460707e-06 2.498843e-06 5.320936e-01 1.295851e+00 4.331630e-01 4.331907e-01 -1.248035e-05 7.320937e-06 2.574267e-06 2.585148e-06 3.153744e-01 9.999936e-01 9.983851e-01
-3.420000e+00 9.284216e-06 9.284216e-06 -2.473816e-06 2.512300e-06 5.318269e-01 1.296287e+00 4.329058e-01 4.329335e-01 -1.254702e-05 7.360194e-06 2.587949e-06 2.598880e-06 3.134795e-01 9.999936e-01 9.983845e-01
-3.440000e+00 9.335054e-06 9.335054e-06 -2.486906e-06 2.525739e-06 5.315606e-01 1.296721e+00 4.326486e-01 4.326763e-01 -1.261360e-05 7.399397e-06 2.601610e-06 2.612592e-06 3.116067e-01 9.999936e-01 9.983840e-01
-3.460000e+00 9.385838e-06 9.385838e-06 -2.499978e-06 2.539161e-06 5.312946e-01 1.297155e+00 4.323915e-01 4.324192e-01 -1.268008e-05 7.438546e-06 2.615250e-06 2.626282e-06 3.097556e-01 9.999936e-01 9.983834e-01
-3.480000e+00 9.436567e-06 9.436567e-06 -2.513029e-06 2.552565e-06 5.310290e-01 1.297589e+00 4.321344e-01 4.321621e-01 -1.274646e-05 7.477641e-06 2.628870e-06 2.639952e-06 3.079258e-01 9.999936e-01 9.983829e-01
-3.500000e+00 9.487240e-06 9.487240e-06 -2.526062e-06 2.565951e-06 5.307639e-01 1.298022e+00 4.318774e-01 4.319051e-01 -1.281275e-05 7.516681e-06 2.642470e-06 2.653601e-06 3.061169e-01 9.999936e-01 9.983823e-01
-3.520000e+00 9.537859e-06 9.537859e-06 -2.539075e-06 2.579319e-06 5.304991e-01 1.298454e+00 4.316205e-01 4.316482e-01 -1.287895e-05 7.555667e-06 2.656049e-06 2.667230e-06 3.043287e-01 9.999936e-01 9.983818e-01
-3.540000e+00 9.588422e-06 9.588422e-06 -2.552069e-06 2.592669e-06 5.302346e-01 1.298886e+00 4.313636e-01 4.313913e-01 -1.294504e-05 7.594598e-06 2.669607e-06 2.680837e-06 3.025606e-01 9.999937e-01 9.983812e-01
-3.560000e+00 9.638930e-06 9.638930e-06 -2.565043e-06 2.606001e-06 5.299706e-01 1.299317e+00 4.311067e-01 4.311345e-01 -1.301104e-05 7.633475e-06 2.683144e-06 2.694424e-06 3.008125e-01 9.999937e-01 9.983807e-01
-3.580000e+00 9.689381e-06 9.689381e-06 -2.577998e-06 2.619315e-06 5.297070e-01 1.299748e+00 4.308500e-01 4.308778e-01 -1.307695e-05 7.672297e-06 2.696661e-06 2.707990e-06 2.990840e-01 9.999937e-01 9.983801e-01
-3.600000e+00 9.739777e-06 9.739777e-06 -2.590933e-06 2.632612e-06 5.294437e-01 1.300178e+00 4.305933e-01 4.306211e-01 -1.314275e-05 7.711063e-06 2.710157e-06 2.721534e-06 2.973747e-01 9.999937e-01 9.983796e-01
-3.620000e+00 9.790116e-06 9.790116e-06 -2.603849e-06 2.645890e-06 5.291808e-01 1.300607e+00 4.303366e-01 4.303644e-01 -1.320846e-05 7.749775e-06 2.723632e-06 2.735058e-06 2.956844e-01 9.999937e-01 9.983790e-01
-3.640000e+00 9.840399e-06 9.840399e-06 -2.616745e-06 2.659150e-06 5.289184e-01 1.301035e+00 4.300801e-01 4.301079e-01 -1.327408e-05 7.788432e-06 2.737086e-06 2.748561e-06 2.940127e-01 9.999937e-01 9.983785e-01
-3.660000e+00 9.890625e-06 9.890625e-06 -2.629622e-06 2.672392e-06 5.286563e-01 1.301464e+00 4.298236e-01 4.298514e-01 -1.333959e-05 7.827033e-06 2.750519e-06 2.762042e-06 2.923592e-01 9.999937e-01 9.983779e-01
-3.680000e+00 9.940795e-06 9.940795e-06 -2.642479e-06 2.685615e-06 5.283946e-01 1.301891e+00 4.295672e-01 4.295950e-01 -1.340501e-05 7.865579e-06 2.763931e-06 2.775503e-06 2.907238e-01 9.999937e-01 9.983774e-01
-3.700000e+00 9.990907e-06 9.990907e-06 -2.655316e-06 2.698820e-06 5.281332e-01 1.302318e+00 4.293108e-01 4.293387e-01 -1.347033e-05 7.904069e-06 2.777323e-06 2.788942e-06 2.891062e-01 9.999937e-01 9.983768e-01
-3.720000e+00 1.004096e-05 1.004096e-05 -2.668133e-06 2.712008e-06 5.278723e-01 1.302744e+00 4.290545e-01 4.290824e-01 -1.353556e-05 7.942503e-06 2.790693e-06 2.802361e-06 2.875059e-01 9.999937e-01 9.983763e-01
-3.740000e+00 1.009096e-05 1.009096e-05 -2.680931e-06 2.725176e-06 5.276118e-01 1.303170e+00 4.287983e-01 4.288262e-01 -1.360068e-05 7.980882e-06 2.804042e-06 2.815758e-06 2.859229e-01 9.999937e-01 9.983757e-01
-3.760000e+00 1.014090e-05 1.014090e-05 -2.693709e-06 2.738327e-06 5.273517e-01 1.303595e+00 4.285422e-01 4.285701e-01 -1.366571e-05 8.019205e-06 2.817371e-06 2.829133e-06 2.843567e-01 9.999937e-01 9.983752e-01
-3.780000e+00 1.019078e-05 1.019078e-05 -2.706467e-06 2.751459e-06 5.270919e-01 1.304019e+00 4.282862e-01 4.283141e-01 -1.373064e-05 8.057472e-06 2.830678e-06 2.842488e-06 2.828071e-01 9.999937e-01 9.983747e-01
